Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
7560000,1.3346667,540.4545454545455,75.44257,301.72162311417713,301.72162311417713,92.27292,0.023745513,0.000186871,0.16229038,0.0031182866,1.0
7590000,1.3347352,560.377358490566,76.00877,329.0630092710819,329.0630092710819,98.83794,0.024538193,0.00018640095,0.1621336,0.0031104682,1.0
7620000,1.3348063,475.328125,76.04318,266.50879487395287,266.50879487395287,94.40959,0.026182543,0.00018592582,0.16197525,0.0031025643,1.0
7650000,1.3346419,487.5409836065574,74.29915,274.7217025835006,274.7217025835006,116.32469,0.024345202,0.00018545642,0.1618188,0.003094758,1.0
7680000,1.3344176,565.4716981132076,76.10734,322.6244560772518,322.6244560772518,118.68373,0.02712526,0.00018498655,0.16166213,0.0030869409,1.0
7710000,1.3341811,560.2203389830509,76.974846,324.9361789844654,324.9361789844654,93.7847,0.025401551,0.00018451581,0.16150525,0.0030791126,1.0
7740000,1.3339493,550.6041666666666,76.44595,319.4579462375281,319.4579462375281,103.03516,0.02356282,0.00018405127,0.16135038,0.003071385,1.0
7770000,1.3339736,532.0526315789474,75.02406,306.74148017272614,306.74148017272614,102.25463,0.021287574,0.00018373485,0.1612449,0.0030661216,1.0
7800000,1.3339142,590.44,79.47208,341.91613624572756,341.91613624572756,89.11018,0.02479991,0.00018326216,0.16108735,0.0030582594,1.0
7830000,1.3336476,612.4489795918367,78.57621,361.05513623295997,361.05513623295997,99.97742,0.023101727,0.00018278636,0.16092876,0.0030503448,1.0
7860000,1.3335705,534.9464285714286,78.34579,313.59401856149947,313.59401856149947,91.16466,0.023594465,0.000182322,0.16077399,0.003042621,1.0
7890000,1.3334799,516.7118644067797,77.974495,290.95952478505797,290.95952478505797,124.871826,0.025059594,0.0001818598,0.16061988,0.003034934,1.0
7920000,1.3336109,534.8214285714286,75.7502,310.727794191667,310.727794191667,100.43559,0.024916865,0.00018139533,0.16046508,0.0030272072,1.0
7950000,1.3337446,629.4468085106383,79.66425,369.6329452078393,369.6329452078393,99.770515,0.024763577,0.0001809281,0.16030934,0.003019437,1.0
7980000,1.3333678,558.4905660377359,78.60658,331.5911503917766,331.5911503917766,93.61215,0.024252571,0.00018061415,0.16020472,0.0030142143,1.0
8010000,1.3331368,572.433962264151,79.86545,338.0595186341484,338.0595186341484,94.33629,0.024691556,0.0001801438,0.16004793,0.0030063905,1.0
8040000,1.3329977,568.5384615384615,81.94609,336.0877567437979,336.0877567437979,89.67537,0.024784962,0.00017967635,0.1598921,0.0029986154,1.0
8070000,1.3328454,597.0588235294117,81.8271,355.8584469860675,355.8584469860675,101.52025,0.024099533,0.00017921187,0.15973727,0.0029908898,1.0
8100000,1.3326772,504.6779661016949,78.68379,290.5003075033931,290.5003075033931,98.48912,0.02486601,0.00017874283,0.1595809,0.0029830881,1.0
8130000,1.3323885,635.468085106383,81.89827,380.3378080002805,380.3378080002805,91.6332,0.023212355,0.00017827854,0.15942615,0.0029753656,1.0
8160000,1.3327258,533.5714285714286,81.853195,320.83388801983426,320.83388801983426,112.81651,0.023787774,0.00017780978,0.15926988,0.0029675672,1.0
8190000,1.3327652,605.6274509803922,81.9532,362.70235935846966,362.70235935846966,98.96019,0.025700752,0.00017733804,0.15911266,0.0029597217,1.0
8220000,1.3325619,441.72727272727275,80.19584,255.9863580620807,255.9863580620807,133.82494,0.026844297,0.00017686561,0.15895517,0.002951863,1.0
8250000,1.3322921,540.6909090909091,82.878,325.7520010514693,325.7520010514693,122.76785,0.024378901,0.00017655767,0.15885255,0.0029467414,1.0
8280000,1.3321774,563.8518518518518,81.8804,326.088564235855,326.088564235855,102.94368,0.023252781,0.00017608871,0.15869622,0.0029389416,1.0
8310000,1.332179,545.7962962962963,83.053024,326.3427147335476,326.3427147335476,106.68376,0.02390813,0.00017561257,0.15853748,0.0029310216,1.0
8340000,1.3320978,602.62,83.1627,361.56718432426453,361.56718432426453,107.36105,0.022914613,0.00017514812,0.1583827,0.002923296,1.0
8370000,1.332074,593.0,81.74366,341.8159273745967,341.8159273745967,79.78364,0.023580113,0.00017468337,0.15822777,0.0029155659,1.0
8400000,1.3321828,577.8039215686274,82.25346,345.9977048425113,345.9977048425113,105.76875,0.024259822,0.00017421378,0.15807125,0.0029077549,1.0
8430000,1.3318806,560.3818181818182,82.39579,324.01070589489404,324.01070589489404,104.88142,0.023580613,0.00017374897,0.15791629,0.0029000242,1.0
8460000,1.3315959,646.6153846153846,84.3109,362.93940536181134,362.93940536181134,102.731094,0.024756799,0.00017328073,0.1577602,0.0028922358,1.0
8490000,1.3315319,609.9761904761905,85.07585,379.8810963732131,379.8810963732131,80.19731,0.025396584,0.00017280884,0.15760292,0.002884387,1.0
