Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
18690000,1.2820528,911.1212121212121,367.60648,1764.8709541667592,1764.8709541667592,220.23505,0.015945535,1.9911404e-05,0.106637105,0.0003411914,1.0
18720000,1.2820053,926.7272727272727,376.76874,1790.0887931187947,1790.0887931187947,89.41263,0.0166846,1.943349e-05,0.10647778,0.00033324206,1.0
18750000,1.2819557,777.8684210526316,341.6728,1522.8763742635124,1522.8763742635124,156.97049,0.014838591,1.895534e-05,0.10631843,0.0003252889,1.0
18780000,1.2818909,890.4117647058823,371.88037,1696.7100329118616,1696.7100329118616,373.64383,0.01792752,1.8489995e-05,0.10616329,0.00031754855,1.0
18810000,1.2818418,857.4857142857143,378.76175,1653.7690993172782,1653.7690993172782,344.8292,0.01705968,1.801289e-05,0.10600427,0.00030961278,1.0
18840000,1.2818059,840.0277777777778,343.63885,1626.126086898976,1626.126086898976,129.57378,0.019988049,1.7547161e-05,0.10584902,0.00030186612,1.0
18870000,1.2817848,968.6333333333333,385.20447,1877.1532979329427,1877.1532979329427,242.21442,0.013935481,1.7232433e-05,0.105744116,0.00029663107,1.0
18900000,1.2817453,910.1515151515151,357.9803,1768.8733043490033,1768.8733043490033,52.5039,0.01596449,1.67613e-05,0.10558708,0.0002887947,1.0
18930000,1.2816963,939.9375,374.8202,1816.893338687718,1816.893338687718,46.77578,0.017297955,1.6288113e-05,0.10542936,0.00028092405,1.0
18960000,1.2816509,937.90625,374.25543,1819.1975934300572,1819.1975934300572,127.8605,0.014568543,1.5813508e-05,0.105271146,0.00027302973,1.0
18990000,1.2816089,867.0285714285715,363.37573,1677.4558547837394,1677.4558547837394,82.05732,0.01797566,1.5337e-05,0.10511231,0.00026510382,1.0
19020000,1.281594,829.2820512820513,367.12555,1649.3525779315403,1649.3525779315403,308.40674,0.015410569,1.48626e-05,0.10495418,0.00025721302,1.0
19050000,1.281569,823.4848484848485,348.4796,1544.7879547557316,1544.7879547557316,302.77676,0.018505875,1.4386963e-05,0.10479564,0.00024930158,1.0
19080000,1.281577,775.5384615384615,339.2572,1498.1532510641293,1498.1532510641293,237.18962,0.017045194,1.4072609e-05,0.10469083,0.00024407277,1.0
19110000,1.2815584,874.8529411764706,350.21158,1693.6959675480339,1693.6959675480339,244.07668,0.016526949,1.360653e-05,0.104535475,0.00023632035,1.0
19140000,1.2815188,890.4117647058823,374.0025,1729.6330598312265,1729.6330598312265,215.41187,0.01477414,1.3133138e-05,0.104377694,0.00022844631,1.0
