,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
1860,1860,-8.503617304413062,-8.170555477181924,-8.203891074012457,-7.9945582546193155,-8.330291560029643,-8.070304937254988,-8.062054313928535,-7.961483689794809,-7.888283478144423,-8.328637160635221,-8.168865990906339,-8.341972526845783,-8.075005074932886,-8.150445607277003,-8.013509417529582,-8.229412852008126,-8.123396768741122,-8.357380667984357,-8.234476371895688,-7.84044884407426
1861,1861,-8.64983248669254,-8.138994709486125,-8.203348280974405,-7.983229497463424,-8.213865303740732,-8.31613551950777,-8.226422943383348,-8.020228704598745,-7.893281724348704,-8.274610753873938,-8.031061238575385,-8.315906046134629,-7.913948077013649,-8.22888120711707,-8.053972394092575,-8.171899308273568,-7.948517119125315,-8.280841063157355,-8.223758000625514,-7.872625871117158
1862,1862,-8.591357338005084,-8.184119640490556,-8.208279712829953,-8.085856464615697,-8.253040716407517,-8.316866296906154,-8.102182897740285,-8.183001905201548,-7.7614185277545875,-8.369722626818278,-7.977724666978194,-8.273644071102911,-8.067902905388259,-8.223746814053595,-8.093988299591382,-8.087694620993666,-7.963815795487944,-8.40039105228019,-8.213864763143805,-7.950443986827029
1863,1863,-8.469643210065692,-8.137077348369722,-8.061747432527042,-7.820862917916203,-8.20732295174441,-8.188854897877363,-8.119170976888281,-8.004966337869842,-7.845576764075464,-8.3008158998188,-8.075337929165725,-8.442906921343775,-8.03879294396652,-8.217379182069218,-8.117392600811874,-8.112181032386617,-7.930812020629072,-8.391833877398696,-8.210656843612337,-7.939245694554617
1864,1864,-8.509266537246745,-8.107155723527503,-8.096171774157414,-7.939537349035922,-8.109048145028199,-8.241454368536962,-8.178526288796997,-8.127539825151104,-7.803877609522703,-8.265853926098249,-7.939941670835759,-8.359986647544662,-8.059387465104153,-8.203699429934943,-8.13402394459799,-8.253347449031754,-8.030833889410188,-8.408544365440267,-8.212910473946962,-7.912430726760403
1865,1865,-8.658658408411513,-7.986023420010396,-8.336361710805352,-8.016498374530077,-8.163747521018227,-8.299439609127578,-8.070201295459297,-8.101845354997089,-7.884914198352901,-8.40336396528226,-8.03212211964092,-8.275635457439485,-8.18984003329075,-8.252263393879451,-8.15460665749382,-8.095064880321805,-8.08309895163557,-8.30101759892874,-8.160044866195374,-7.915663901506796
1866,1866,-8.450591394281524,-8.07779486248082,-8.221317931069908,-7.956943051600615,-8.164052329306573,-8.189517596705368,-8.066808151672705,-8.055493258116524,-7.845247870441544,-8.495426129823814,-7.936358186561442,-8.35224346415448,-8.242825757151785,-8.242551429415963,-8.034012741680955,-8.193461052437641,-8.01190557650649,-8.32850342250523,-8.193190620213667,-7.992763355656534
1867,1867,-8.57688137093898,-8.163644434037835,-8.182999660330937,-8.032640685653288,-8.247121944622622,-8.131834036947682,-8.101246002507336,-8.041035566203522,-8.031440761112307,-8.356812043706265,-7.972275498970874,-8.316040667733507,-8.089413338534595,-8.223270745376295,-8.040883400289442,-8.155944036302966,-7.993570487921954,-8.338435844860424,-8.264160731514583,-7.920740944167422
1868,1868,-8.615850979003444,-8.158151268339074,-8.22134866009536,-7.994200371270134,-8.109535807086473,-8.254223142503779,-8.103466491620148,-8.088977209778356,-7.857091521898608,-8.336306257125608,-8.102135176702761,-8.494475311775124,-8.155121569685152,-8.360802360134551,-8.176732506941788,-8.128584063480536,-8.010145602973127,-8.331397397711322,-8.310126459096567,-7.88352345432626
1869,1869,-8.593555332780587,-8.096223332552649,-8.243085756066847,-7.970163683101988,-8.22234552526177,-8.252471440970229,-8.059819128972023,-8.054425284199654,-7.985650314147029,-8.379697868306042,-8.011603914626118,-8.440957457060025,-8.101349955573253,-8.373156602837783,-8.062994814847684,-8.098082235521174,-7.970546633671814,-8.296047406378797,-8.206994213048088,-7.892740724163047
